web-scraper-order,web-scraper-start-url,cat,cat-href,subcat,subcat-href,nnn,without-subcat,without-subcat-href,nnn2
"1632173205-2167","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","StarTech.com Blanking Panel - 4U - Hinged Rack Panel - 19in - Steel - Black - TA...0.0 out of 5 stars.","","",""
"1632174388-5456","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","Koss SB49 Stereo Headset - Over-the-head3.0 out of 5 stars. 1 review","","",""
"1632173205-2145","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Rack Solutions Mounting Rail for Server - 200 lb Load Capacity - 10.0 out of 5 stars.","","",""
"1632173864-4569","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Laptop Accessories","https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/","Laptop Docking Stations","https://www.officedepot.com/a/browse/laptop-docking-stations/N=5+1461901/","PylePro PLPTS3 - Notebook stand - black high gloss0.0 out of 5 stars.","","",""
"1632174388-4933","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","Volkano Resonance Dual-Driver Bluetooth® Earphones, Black, VK-1104-BK5.0 out of 5 stars. 1 review","","",""
"1632173205-2093","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Vertiv Vertical Cable Wire Organizer with finger slots - 42U| 800mm (VRA1016) - ...0.0 out of 5 stars.","","",""
"1632174388-5309","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","JBL Tune 660NC Wireless On-Ear Headphones, Blue","","",""
"1632173462-3087","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Wired Mice","https://www.officedepot.com/a/browse/wired-mice/N=5+1461912/","SteelSeries Rival 600 Right-Hand Mouse, Black0.0 out of 5 stars.","","",""
"1632174388-5392","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","Poly - Plantronics Blackwire 3320 - 3300 Series - headset - on-ear - wired - USB...","","",""
"1632173930-4727","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Laptop Accessories","https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/","Laptop Chargers & Adapters","https://www.officedepot.com/a/browse/laptop-chargers-and-adapters/N=5+1461899/","Tripp Lite 6in Laptop Power Cord Adapter Cable C14 to C5 2.5A 18AWG 6"" - 2.5A, 1...","","",""
"1632173526-3335","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Mousepads & Wrist Rests","https://www.officedepot.com/a/browse/mousepads-and-wrist-rests/N=5+1461910/","Adesso TRUFORM P104 - 32 x 12 Inches Gaming Mouse Pad - Textured - 0.13"" x 12"" D...5.0 out of 5 stars. 1 review","","",""
"1632173419-3020","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Wireless Mice","https://www.officedepot.com/a/browse/wireless-mice/N=5+1461914/","Razer Mamba Wireless Mouse5.0 out of 5 stars. 10 reviews","","",""
"1632173670-3927","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Gaming Keyboards","https://www.officedepot.com/a/browse/gaming-keyboards/N=5+1461906/","Cooler Master SK622 Gaming Keyboard - Wired/Wireless Connectivity - Bluetooth - ...0.0 out of 5 stars.","","",""
"1632173462-3184","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Wired Mice","https://www.officedepot.com/a/browse/wired-mice/N=5+1461912/","Urban Factory Crazy Mouse - Optical - Cable - Black - USB - 800 dpi - Scroll Whe...2.0 out of 5 stars. 1 review","","",""
"1632173697-3999","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Wireless Keyboards","https://www.officedepot.com/a/browse/wireless-keyboards/N=5+1461913/","Logitech® Slim Wireless Keyboard, Chrome OS5.0 out of 5 stars. 1 review","","",""
"1632173245-2281","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Kits","https://www.officedepot.com/a/browse/server-kits/N=5+1461917/","Innovation 2 Post Conversion Kit0.0 out of 5 stars.","","",""
"1632173697-4055","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Wireless Keyboards","https://www.officedepot.com/a/browse/wireless-keyboards/N=5+1461913/","SMK-Link Rechargeable Wireless Media Keyboard, Black0.0 out of 5 stars.","","",""
"1632173864-4580","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Laptop Accessories","https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/","Laptop Docking Stations","https://www.officedepot.com/a/browse/laptop-docking-stations/N=5+1461901/","Tripp Lite AC Charging Station Tower 20-Device Open Frame Chromebooks White - Wi...0.0 out of 5 stars.","","",""
"1632174388-5370","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","Plantronics® Coiled Phone Cable, 11"", Black","","",""
"1632174388-4798","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","JLab® Audio Studio On-Ear Headphones, Black, HASTUDIORBLK4","","",""
"1632173205-1549","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Schneider Electric Roof Height Adapter, SX42U to VX42U, 1016mm - Black0.0 out of 5 stars.","","",""
"1632174388-5665","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","iStore Classic Fit - Earphones with mic - ear-bud - wired - 3.5 mm jack - white","","",""
"1632173205-1884","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Vertiv VR Rack - 48U Server Rack Enclosure| 800x1200mm| 19-inch Cabinet (VR3357)...0.0 out of 5 stars.","","",""
"1632173205-1901","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Innovation RackSolution - 19"" 32U0.0 out of 5 stars.","","",""
"1632173205-1410","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Tripp Lite Tall Riser Panels Hot/Cold Aisle Containment System 600mm Racks - 2 P...0.0 out of 5 stars.","","",""
"1632173670-3929","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Gaming Keyboards","https://www.officedepot.com/a/browse/gaming-keyboards/N=5+1461906/","Microsoft Surface Go Type Cover - Keyboard - with trackpad, accelerometer - back...5.0 out of 5 stars. 1 review","","",""
