product-img-link href,cleanDesc,part-info 2,stock-status,price,btn,wishlist-label href,short-description,pricecut
https://www.turnermotorsport.com/p-396486-20mm-wheel-spacer-kit/,ECS Tuning Wheel Spacer Pair - 20mm - 66.6mm CB - 5x112,002411ECS03A20KT,In Stock,$96.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=200&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.ECS Tuning wheel spacers are constructed of high quality 6061-T6 aircraft grade aluminum and are specifically designed by in-house engineers and cnc machined to exact standards, ensuring the best fitment possible. By carefully measuring the OEM wheel hubs and bore dimensions, these spacers mount with minimal clearance to prevent any vibration, retaining the stock-like vibration free operation.",$99.95
https://www.turnermotorsport.com/p-588734-supra-flush-kit/,Supra Flush Kit,A90FLUSH1TKT,In Stock,$429.40,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=200&Nrpp=50#,,
https://www.turnermotorsport.com/p-373669-bmw-4mm-wheel-spacers-ecs-conical-seat-bolt-kit/,ECS Tuning Wheel Spacer & Bolt Kit - 4mm - 74.1mm,ECS260E70WB,In Stock,$83.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=200&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.",
https://www.turnermotorsport.com/p-373666-bmw-wheel-spacer-kit-175mm/,ECS Tuning Wheel Spacers - 17.5mm - 74.1mm CB,ECS266E70,In Stock,$89.21,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=200&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.",$104.95
https://www.turnermotorsport.com/p-369556-bmw-b175mmb-wheel-spacers-ecs-conical-seat-bolt-kit/,"ECS Tuning Wheel Spacer & Bolt Kit - 17.5mm - 72.6mm CB
       ...",ECS#256KTWB,In Stock,$127.02,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=200&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.ECS Tuning wheel spacers are constructed of high quality 6061-T6 aircraft grade aluminum and are specifically designed by in-house engineers and cnc machined to exact standards, ensuring the best fitment possible. By carefully measuring the OEM wheel hubs and bore dimensions, these spacers mount with minimal clearance to prevent any vibration, retaining the stock-like vibration free operation.",$130.95
https://www.turnermotorsport.com/p-373701-bmw-front-wheel-spacer-kit-125mm/,ECS Tuning Front Wheel Spacers - 12.5mm - 74.1mm CB,ECS263E71,In Stock,$88.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=200&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.",
https://www.turnermotorsport.com/p-373641-bmw-175mm-rear-wheel-spacers-ecs-conical-seat-bolt-kit/,"ECS Tuning Rear Wheel Spacer & Bolt Kit - 17.5mm - 72.6mm CB
  ...",ECS#256KTWB2,In Stock,$127.02,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=200&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.ECS Tuning wheel spacers are constructed of high quality 6061-T6 aircraft grade aluminum and are specifically designed by in-house engineers and cnc machined to exact standards, ensuring the best fitment possible. By carefully measuring the OEM wheel hubs and bore dimensions, these spacers mount with minimal clearance to prevent any vibration, retaining the stock-like vibration free operation.",$130.95
https://www.turnermotorsport.com/p-380476-wheel-spacerhub-adapter-bolt-kit-20mm/,ECS Tuning Wheel Spacer/Hub Adapter & Bolt Kit - 20mm - 74.1mm t...,3990ECS01-20KT,In Stock,$111.31,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=200&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.ECS Tuning wheel spacers are constructed of high quality 6061-T6 aircraft grade aluminum and are specifically designed by in-house engineers and cnc machined to exact standards, ensuring the best fitment possible. By carefully measuring the OEM wheel hubs and bore dimensions, these spacers mount with minimal clearance to prevent any vibration, retaining the stock-like vibration free operation.",$130.95
https://www.turnermotorsport.com/p-568457-turner-motorsport-e90-330i-335i-flush-kit-anthracite-dark-grey/,Turner Motorsport E90 330i 335i (Style 162) Flush Kit - Anthracite /...,E90335FLUSH-GKT,In Stock,$289.70,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=200&Nrpp=50#,"Turner Motorsport Flush kits are meant to be used with your OEM Style 162 wheels, giving your vehicle the aggressive look we all wish BMW gave it from the factory. This kit includes a pair of 20mm Turner Motorsport spacers and 45mm wheel bolts for the rear, along with 15mm Turner Motorsport spacers and 43mm wheel bolts for the front. We have often found that buying wheel spacers is equal parts math, guessing, and praying. We've done the math for you with our new Flush wheel spacer kits, taking all of the guesswork out of the equation. For more information on wheel pad sizes and their effects on fitment and strength, click to our spacers FAQ page. These latest generation of the Turner Motorsport Wheel Spacers represent a total redesign of the wheel spacer concept - a ground-up, clean sheet design based on our years of BMW service and motorsports. We took everything we have learned from our service technicians, customers, and race team crew and built the spacer to beat all spacers. We've been in the BMW wheel spacer business probably longer than anybody and when it came time to make our own spacers, a basic spacer design just wouldn't do. We had to make a spacer that is light weight (for lower unsprung mass), has a tough and durable coating to last through our New England winters, is easily removed (your mechanic will thank you), and is precisely engineered and manufactured for a proper fit on the hub and in the wheel. You won't find a better engineered wheel spacer on the market! Turner Wheel Spacer Features + hub-centric design with hub-centric lip + precise tolerance fitment thanks to CAD process and CNC mill machine + large pad surface area - 156mm vs standard 150mm + aerospace grade aluminum light weight but very strong with a high resistance to corrosion + additional military-spec hardcoat for further corrosion resistance + innovative Quick Release pockets for easy removal (better than a chamfered back edge)",$304.95
https://www.turnermotorsport.com/p-568458-turner-motorsport-e90-330i-335i-flush-kit-black/,Turner Motorsport E90 330i 335i Flush Kit - Black,E90335FLUSH-BKT,In Stock,$289.70,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=200&Nrpp=50#,"Turner Motorsport Flush kits are meant to be used with your OEM Style 162 wheels, giving your vehicle the aggressive look we all wish BMW gave it from the factory. This kit includes a pair of 20mm Turner Motorsport spacers and 45mm wheel bolts for the rear, along with 15mm Turner Motorsport spacers and 43mm wheel bolts for the front. We have often found that buying wheel spacers is equal parts math, guessing, and praying. We've done the math for you with our new Flush wheel spacer kits, taking all of the guesswork out of the equation. For more information on wheel pad sizes and their effects on fitment and strength, click to our spacers FAQ page. These latest generation of the Turner Motorsport Wheel Spacers represent a total redesign of the wheel spacer concept - a ground-up, clean sheet design based on our years of BMW service and motorsports. We took everything we have learned from our service technicians, customers, and race team crew and built the spacer to beat all spacers. We've been in the BMW wheel spacer business probably longer than anybody and when it came time to make our own spacers, a basic spacer design just wouldn't do. We had to make a spacer that is light weight (for lower unsprung mass), has a tough and durable coating to last through our New England winters, is easily removed (your mechanic will thank you), and is precisely engineered and manufactured for a proper fit on the hub and in the wheel. You won't find a better engineered wheel spacer on the market! Turner Wheel Spacer Features + hub-centric design with hub-centric lip + precise tolerance fitment thanks to CAD process and CNC mill machine + large pad surface area - 156mm vs standard 150mm + aerospace grade aluminum light weight but very strong with a high resistance to corrosion + additional military-spec hardcoat for further corrosion resistance + innovative Quick Release pockets for easy removal (better than a chamfered back edge)",$304.95
