product-img-link href,product-img-link src,cleanDesc,brand-image src,part-info,part-info 2,stock-status,price,btn,wishlist-label href,short-description,show,show 2,short-description 2,short-description 3,short-description 4,short-description 5,short-description 6,short-description 7,short-description 8,short-description 9,short-description 10,short-description 11,short-description 13
https://www.turnermotorsport.com/p-590842-17-apex-ec-7r-square-wheel-set-satin-black/,,"APEX Forged EC-7R 17x9.5 ET35 Square Wheel Set - Satin Black
      ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,590842,EC7R1795ET35SBKT,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$2,120.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=100&Nrpp=50#,"APEX took extreme care in designing these Forged EC-7R wheels. A proprietary forging process ensures proper uniformity, consistency, and quality of the metal which leads to an extremly strong and reliable wheel. Redesigned barrel profiles allow theses wheels to clear 380mm big brakes without having to size up unnecessarily.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-386899-apex-ec-7-18x85-et35-wheel-set-anthracite/,,"APEX EC-7 18"" Square Wheel Set - Anthracite",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,386899,EC7188535A,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,416.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=100&Nrpp=50#,"Specifications: Color - Anthracite Size - 18x8.5"" ET35",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-390696-apex-arc-8-18x90-et30-wheel-set-hyper-black/,,"APEX ARC-8 18"" Square Wheel Set - Hyper Black",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,390696,ARC8189304HB,"Direct Ship, Expected Ship Date:  Nov 9, 2021","$1,256.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=100&Nrpp=50#,"Specifications: Color - Hyper Black Size Rear - 18x9"" ET30",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-555558-19-apex-arc-8-square-wheel-set-silver/,,"APEX ARC-8 19x9.5"" Square Wheel Set - Silver",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,555558,ARC8199533HSKT,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,596.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=100&Nrpp=50#,"This set of 9.5"" ARC-8 wheels is an easy square fitment for numerous models. These are a direct fit with no spacers or fender rolling required. These are only slightly wider than the stock sizes.",Show More,Show Less,"APEX ARC-8 19"" Square Wheel Set -- 19x9.5""",,"APEX light alloy wheels are the next evolution in flow-forged wheel technology for BMWs. Flow-forming is a semi-forging process that produces a wheel typically stronger than a traditional cast wheel yet is still light weight. The wheels are around 10lbs lighter per wheel than a comparable factory wheel! That's reduced unsprung weight that improves all aspects of performance. The spokes and barrel have been designed to allow generous clearance for big brakes. In other words, these wheels are very impressively engineered and look great too! The design is based on classic motorsport themes that blend with BMW styling and appearance. These wheels look right at home on many BMW models. Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack. Don't let the price fool you - these wheels are high quality, high strength, and in high demand.",,,,,"Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required.",,,
https://www.turnermotorsport.com/p-387294-apex-arc-8-18x95-et22-wheel-set-satin-black/,,"APEX ARC-8 18"" Square Wheel Set - Satin Black",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,387294,ARC8189522SB,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,476.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=100&Nrpp=50#,"Specifications: Color - Satin Black Size - 18x9.5"" ET22",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-387088-apex-arc-8-18-easy-stagger-wheel-set-anthracite/,,"APEX ARC-8 18"" Staggered Wheel Set - Anthracite",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,387088,ARC8188590A,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,396.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=100&Nrpp=50#,"Specifications: Color - Anthracite Size Front - 18x8.5"" ET38 Size Rear - 18x9"" ET42",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-590674-18-apex-arc-8r-square-wheel-set-brushed-clear/,,"APEX Forged ARC-8R 18x9.5 ET22 Square Wheel Set - Brushed Clear
   ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,590674,ARC8R189522BCKT,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$2,600.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=100&Nrpp=50#,"APEX took extreme care in designing these Forged ARC-8R wheels. A proprietary forging process ensures proper uniformity, consistency, and quality of the metal which leads to an extremly strong and reliable wheel. Redesigned barrel profiles allow theses wheels to clear 380mm big brakes without having to size up unnecessarily.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-402708-19-style-cir-2102-wheels-square-set-of-four/,,"19"" Style CIR 2102 Wheels - Square Set Of Four",https://c1521972.ssl.cf0.rackcdn.com/img/brands/BBS.gif,402708,CI2102BPOKT,"Direct Ship, Expected Ship Date:  Sep 29, 2021","$2,620.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=100&Nrpp=50#,BBS Wheels combine decades of race proven quality and German engineering with stunning good looks. Utilizing the most cutting-edge manufacturing technologies based on a foundation of constant innovation continues to propel BBS into the future.CI-R wheels consist of a pressure cast wheel surface and a flow formed rim structure.  Combining these two fabrication techniques yields a wheel that is extremely strong while remaining lightweight.,Show More,Show Less,"Please Note: Aggressive fitment, may require fender rolling or pulling.",,"Using FEM analysis the engineers at BBS are able to precisely measure and optimize wheel properties before this process even begins. Once the forging process is complete, the meticulous finish work begins.Back-milling is a process used to optimize the ratio between weight and stability. Using advanced computer analysis and a special CNC milling process the lateral parts that hold the wheel spokes, and are not relevant for stability, are removed. Extensive real-world simulation is used at this point to further ensure that no strength or stability has been lost.Finally, BBS pays special attention in machining the undercut or back side of the wheel. To machine the undercut, all areas on the inner side of the wheel and the star hub that correspond to weight optimization are processed with special turning or milling tools and excess material is removed to reduce the rotating wheel mass. Special attention is hereby given to the optimization of the inner sides of the spokes and the bolt circle. With the application of these methods, BBS is able to produce more complex forms with increased stability and less material input.These wheels come in a Satin Black and BBS ensures that their paint quality exceeds OE manufacturer specifications for durability and longevity. A final protective clear coat layer ensures that these wheels will be easy to clean and look amazing for years to come.",,19x8.5 ET35 - qty 4,,Satin Black,Specs:,Center Bore: PFS,Bolt Pattern: 5x120,
https://www.turnermotorsport.com/p-385779-apex-arc-8-18x9-et42-hyper-silver-wheel-1865lbs/,,"APEX ARC-8 18x9"" ET42 Hyper Silver Wheel 18.65lbs",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,385779,ARC8189ET42HS,"Direct Ship, Expected Ship Date:  Oct 6, 2021",$299.00,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=100&Nrpp=50#,Turner Recommended Setups:,Show More,Show Less,"18x9"" ET42 Hyper Silver APEX ARC-8 Wheel 18.65lbs",Wheel Specs,Fitment:Front or Rear,"Size:18x9.0""",Offset (mm):42,Weight (lbs):18.65,"Profile:Flat, not concave",check out our APEX Wheels page!,"APEX light alloy wheels are the next evolution in flow-forged wheel technology for BMWs. Flow-forming is a semi-forging process that produces a wheel typically stronger than a traditional cast wheel yet is still light weight. The wheels are around 10lbs lighter per wheel than a comparable factory wheel! That's reduced unsprung weight that improves all aspects of performance. The spokes and barrel have been designed to allow generous clearance for big brakes. In other words, these wheels are very impressively engineered and look great too! The design is based on classic motorsport themes that blend with BMW styling and appearance. These wheels look right at home on many BMW models. Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack. Don't let the price fool you - these wheels are high quality, high strength, and in high demand.Aggressive Square Setup (Front + Rear) for non-M model E46 325/330Aggressive Front Wheel for E46 M3 / Z3 M / Z4 MAll APEX wheels are the BMW standard 5/120 bolt pattern and with a 72.6mm center bore. They are a direct fit to most any 1-series (E82), 3-series (E36, E46, E90, E92, F30), Z3, and Z4-series BMWs. The original BMW center cap, TPMS sensors, and original lug bolts are all carried over from your original wheels (wheel bolts may vary if spacers are used). They come in a wide variety of diameter, width, and offset combinations which gives you multiple fitment and application opportunities. For street use we generally recommend a staggered setup with a rear wheel slightly wider than the front. For track and racing applications a square setup is desired with the same width in the front and rear. Wheel offsets may also vary based on the clearances and stance you wish to achieve. Refer to our image gallery for inspiration. If you'd like more input give us a call or e-mail and we'd be happy to go over the many options with you.Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For more information on APEX BMW wheels and BMW wheel fitments in general, Price is per wheel.",,
https://www.turnermotorsport.com/p-180766-apex-arc-8-18x95-et35-hyper-silver-concave-wheel-1885lbs/,,"APEX ARC-8 18x9.5"" ET35 Hyper Silver Concave Wheel 18.85lbs
  ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,180766,ARC81895ET35HS,"Direct Ship, Expected Ship Date:  Oct 6, 2021",$369.00,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=100&Nrpp=50#,"18x9.5"" ET35 Silver Concave APEX ARC-8 Wheel 18.85lbs  APEX light alloy wheels are the next evolution in flow-forged wheel technology for BMWs. Flow-forming is a semi-forging process that produces a wheel typically stronger than a traditional cast wheel yet is still light weight. The wheels are around 10lbs lighter per wheel than a comparable factory wheel! That's reduced unsprung weight that improves all aspects of performance. The spokes and barrel have been designed to allow generous clearance for big brakes. In other words, these wheels are very impressively engineered and look great too! The design is based on classic motorsport themes that blend with BMW styling and appearance. These wheels look right at home on many BMW models. Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack. Don't let the price fool you - these wheels are high quality, high strength, and in high demand.   All APEX wheels are the BMW standard 5/120 bolt pattern and with a 72.6mm center bore. They are a direct fit to most any 1-series (E82), 3-series (E36, E46, E90, E92, F30), Z3, and Z4-series BMWs. The original BMW center cap, TPMS sensors, and original lug bolts are all carried over from your original wheels (wheel bolts may vary if spacers are used). They come in a wide variety of diameter, width, and offset combinations which gives you multiple fitment and application opportunities. For street use we generally recommend a staggered setup with a rear wheel slightly wider than the front. For track and racing applications a square setup is desired with the same width in the front and rear. Wheel offsets may also vary based on the clearances and stance you wish to achieve. Refer to our image gallery for inspiration. If you'd like more input give us a call or e-mail and we'd be happy to go over the many options with you.   Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For more information on APEX BMW wheels and BMW wheel fitments in general,     Price is per wheel.",Show More,Show Less,Wheel Specs,Fitment:,Rear,Size:,"18x9.5""",Offset (mm):,35,Weight (lbs):,18.85,Profile:,Concave
