normal_image src,hover_image src,heart src,productGalleryOverride src,productGalleryOverride src 2,productGalleryOverride src 3,lazy_href,lazy_href href,part_number 2,key_details,key_details 2,key_details href,key_details 3,price,save,percent-box,final-price,text 3,key_details 7,ellip,morelink,morelink href
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTg0OTl8aW1hZ2UvcG5nfGg2Zi9oY2MvMTE3MzQ2Mjc1NDkyMTQucG5nfDFhZDI4ZTc5YmQ5ZWNhNzA5NjY4Zjg3NDM1YzFlMWUyYjIzOWIyOTVhY2Q3MjU4ZGRlNWIxNWU4M2Y4YzU1NGE/thinksystem-u-2-intel-p4510-2-0tb-entry-nvme-pcie3-0-x4-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTg0OTl8aW1hZ2UvcG5nfGg2Zi9oY2MvMTE3MzQ2Mjc1NDkyMTQucG5nfDFhZDI4ZTc5YmQ5ZWNhNzA5NjY4Zjg3NDM1YzFlMWUyYjIzOWIyOTVhY2Q3MjU4ZGRlNWIxNWU4M2Y4YzU1NGE/thinksystem-u-2-intel-p4510-2-0tb-entry-nvme-pcie3-0-x4-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,ThinkSystem U.2 Intel P4510 2.0TB Entry NVMe PCIe3.0 x4 Hot Swap SSD,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/nvme/4XB7A10204,4XB7A10204,Entry NVMe SSDs are general-purpose yet high-performance drives with a PCIe 3.0 x4 interface,"Designed for greater performance and endurance in a cost-effective design, and to support a broader set of workloads",https://lenovopress.com/lp1033,View specifications on Lenovo Press,"$1,899.00",save $569.70,30% off,"$1,329.30",$39,"Based on Intel-developed controller, firmware, and 64-layer TLC Intel 3D NAND technology",...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/nvme/4XB7A10204
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjgwOTZ8aW1hZ2UvcG5nfGg5OS9oNDAvMTE3MzQ2MjU1ODMxMzQucG5nfDJiMmQ2ZDVlOTQ2YTAzMDUxNWM4MjU1ODM1MTEwNDcyNjQ0YWMyMWM3ZGY3ZmIxYzZiMmI3MWYzMDU4YjkzOGI/thinksystem-2-5-5200-1-92tb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjgwOTZ8aW1hZ2UvcG5nfGg5OS9oNDAvMTE3MzQ2MjU1ODMxMzQucG5nfDJiMmQ2ZDVlOTQ2YTAzMDUxNWM4MjU1ODM1MTEwNDcyNjQ0YWMyMWM3ZGY3ZmIxYzZiMmI3MWYzMDU4YjkzOGI/thinksystem-2-5-5200-1-92tb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 2.5"" 5200 1.92TB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A10240,4XB7A10240,Mainstream SATA 6Gb solid-state drives (SSDs) use Micron NAND flash memory technology with a SATA 6Gbps interface,Provide an affordable solution for mixed read/write applications such as cache in transactional applications and high-speed storage for enterprise databases,https://lenovopress.com/lp0926,View specifications on Lenovo Press,"$2,129.00",save $638.70,30% off,"$1,490.30",$44,,...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A10240
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjY2MjR8aW1hZ2UvcG5nfGhkYy9oN2IvMTE0NTA3OTAxMTc0MDYucG5nfDg2ZmVmODE4M2Y2MzU3YjQxYTZhODBiYzA0MWE1MTI0YjMwMzI2Y2QwYWVjMDk1NjAyODNjZjgzNWZjYzZlYmI/thinksystem-2-5-intel-s4610-1-92tb-mainstream-sata-6gb-hot-swap-ssd.png,,,,,,"ThinkSystem 2.5"" Intel S4610 1.92TB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13636,4XB7A13636,"Advanced data center SSDs optimized for mixed read-write performance, endurance and strong data protection",Consistent performance,https://lenovopress.com/lp0925-intel-s4610-mainstream-sata-6gb-ssd,View specifications on Lenovo Press,"$2,129.00",save $638.70,30% off,"$1,490.30",$0,Reduced power consumption,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjgwOTZ8aW1hZ2UvcG5nfGhiYy9oMzcvMTE3MzQ2MjY1MDA2MzgucG5nfGExN2U5NmJkOWU1NzFhY2M4Yzk0ZTY0ZTU4NzRjNmQ1NGE0MWY1NTBjOGMwYWU4ZTU3OTUyMjlkNTM2MjNlOWI/thinksystem-3-5-5200-1-92tb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjgwOTZ8aW1hZ2UvcG5nfGhiYy9oMzcvMTE3MzQ2MjY1MDA2MzgucG5nfGExN2U5NmJkOWU1NzFhY2M4Yzk0ZTY0ZTU4NzRjNmQ1NGE0MWY1NTBjOGMwYWU4ZTU3OTUyMjlkNTM2MjNlOWI/thinksystem-3-5-5200-1-92tb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" 5200 1.92TB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A10245,4XB7A10245,Mainstream SATA 6Gb solid-state drives (SSDs) use Micron NAND flash memory technology with a SATA 6Gbps interface,Provide an affordable solution for mixed read/write applications such as cache in transactional applications and high-speed storage for enterprise databases,https://lenovopress.com/lp0926,View specifications on Lenovo Press,"$2,139.00",save $641.70,30% off,"$1,497.30",$44,,...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A10245
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjQyNTN8aW1hZ2UvcG5nfGg1Ny9oYTYvMTE3MzQ2MjY3NjI3ODIucG5nfGM4MTYwZGU4ZDhiNTVmMWQxZTVmZWEzYTc3YjE4ZjhkZjhmOGI5MGE3ZGZhNDYxODNjMDU4MjU1OGE4Zjk1NjE/thinksystem-3-5-intel-s4510-3-84tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjQyNTN8aW1hZ2UvcG5nfGg1Ny9oYTYvMTE3MzQ2MjY3NjI3ODIucG5nfGM4MTYwZGU4ZDhiNTVmMWQxZTVmZWEzYTc3YjE4ZjhkZjhmOGI5MGE3ZGZhNDYxODNjMDU4MjU1OGE4Zjk1NjE/thinksystem-3-5-intel-s4510-3-84tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" Intel S4510 3.84TB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13629,4XB7A13629,Entry SATA solid-state drives (SSDs),Use Intel 64-layer 3D NAND TLC Flash Memory technology with a 6Gbps SATA interface,https://lenovopress.com/lp0924,View specifications on Lenovo Press,"$2,159.00",save $647.70,30% off,"$1,511.30",$45,Provides an affordable solution with industry leading performance,...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13629
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGgwMi9oYTIvMTE4MjE2NTE1NTg0MzAucG5nfGZiZWVhMTY4MGQxNmVjYTM2NjNiMDQ5MGNlOTkzZGVmZjBjYWJlMjJkODM0NWEwYzM0NTg3YTA3ZDUzOWRlYzg/thinksystem-2-5-5300-3-84tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGgwMi9oYTIvMTE4MjE2NTE1NTg0MzAucG5nfGZiZWVhMTY4MGQxNmVjYTM2NjNiMDQ5MGNlOTkzZGVmZjBjYWJlMjJkODM0NWEwYzM0NTg3YTA3ZDUzOWRlYzg/thinksystem-2-5-5300-3-84tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 2.5"" 5300 3.84TB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17079,4XB7A17079,New SSDs for ThinkSystem servers,Drives use Micron 96-layer 3D NAND flash memory technology with a SATA 6Gbps interface,https://lenovopress.com/lp1253,View specifications on Lenovo Press,"$2,169.00",save $650.70,30% off,"$1,518.30",$0,"Provides an affordable solution for read-intensive applications such as boot, web servers, lower data rate operational databases and analytics",...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17079
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjcwNDF8aW1hZ2UvcG5nfGhhOC9oNDMvMTE3MzQ2Mjc3NDU4MjIucG5nfGI3YTAyZmQwOGYwNGIzMzE3YzRkNTU2YjNhNTRjMWIxNjE2YmUzMzliY2M3ODU1ZDBmNTBkNDcwZGUwNzRiZWM/thinksystem-u-2-pm983-3-84tb-entry-nvme-pcie-3-0-x4-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjcwNDF8aW1hZ2UvcG5nfGhhOC9oNDMvMTE3MzQ2Mjc3NDU4MjIucG5nfGI3YTAyZmQwOGYwNGIzMzE3YzRkNTU2YjNhNTRjMWIxNjE2YmUzMzliY2M3ODU1ZDBmNTBkNDcwZGUwNzRiZWM/thinksystem-u-2-pm983-3-84tb-entry-nvme-pcie-3-0-x4-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,ThinkSystem U.2 PM983 3.84TB Entry NVMe PCIe 3.0 x4 Hot Swap SSD,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/nvme/4XB7A10176,4XB7A10176,General-purpose yet high-performance NVMe PCIe SSDs,"Engineered for greater performance and endurance in a cost-effective design, and to support a broader set of workloads",https://lenovopress.com/lp0879,View specifications on Lenovo Press,"$2,509.00",save $752.70,30% off,"$1,756.30",$52,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGhmMS9oMjUvMTE4MjE2NTE2MjM5NjYucG5nfGFhZDhjZWEzOWRiMTEyYTA3ODM5MTQ2ZWU1ZjgxZDkxODE1Yjk0NDA2OWNjMTk4MjdlOTgyOTJkYTcyNGUxNjA/thinksystem-2-5-5300-3-84tb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGhmMS9oMjUvMTE4MjE2NTE2MjM5NjYucG5nfGFhZDhjZWEzOWRiMTEyYTA3ODM5MTQ2ZWU1ZjgxZDkxODE1Yjk0NDA2OWNjMTk4MjdlOTgyOTJkYTcyNGUxNjA/thinksystem-2-5-5300-3-84tb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 2.5"" 5300 3.84TB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17091,4XB7A17091,Uses Micron 96-layer 3D NAND flash memory technology with a 6Gbps SATA interface,Provides an affordable solution for mixed read/write applications such as cache in transactional applications and high-speed storage for enterprise databases,https://lenovopress.com/lp1255,View specifications on Lenovo Press,"$2,559.00",save $767.70,30% off,"$1,791.30",$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MzY4ODR8aW1hZ2UvcG5nfGgwYi9oMzQvMTE0NTA3ODk1Mjc1ODIucG5nfGNlYjA1MGQ5N2UwMDMxNTc4YmQ1OGM3YzY5YzYyOTY3OTEwNDgwMzFmMWVjODM0ODkxODkxNjdjNTJiMjk2NDI/thinksystem-2-5-5210-7-68tb-entry-sata-6gb-hot-swap-ssd.png,,,,,,"ThinkSystem 2.5"" 5210 7.68TB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A38146,4XB7A38146,Micron 64-layer 3D QLC NAND flash memory technology with a SATA 6Gbps interface,"Provides an affordable solution for large-capacity sequential read-intensive applications such as AI and machine learning data lakes, real-time analytics, and big data",https://lenovopress.com/lp1223-thinksystem-5210-entry-6gb-sata-qlc-ssds,View specifications on Lenovo Press,"$2,779.00",save $833.70,30% off,"$1,945.30",$0,,...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A38146
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTY5NjF8aW1hZ2UvcG5nfGg4Mi9oMzIvMTE4MjE2NTM1OTAwNDYucG5nfGY3ZmVkNzRmNzE0OWI0ZTZjMzdhYTJlODQ1MGQ2MTkyMzA5NTYwNTcwNmE4OGQwMzJkNDU5N2JlYjc0OWRlMDE/thinksystem-u-2-pm1733-3-84tb-entry-nvme-pcie-4-0-x4-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTY5NjF8aW1hZ2UvcG5nfGg4Mi9oMzIvMTE4MjE2NTM1OTAwNDYucG5nfGY3ZmVkNzRmNzE0OWI0ZTZjMzdhYTJlODQ1MGQ2MTkyMzA5NTYwNTcwNmE4OGQwMzJkNDU5N2JlYjc0OWRlMDE/thinksystem-u-2-pm1733-3-84tb-entry-nvme-pcie-4-0-x4-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,ThinkSystem U.2 PM1733 3.84TB Entry NVMe PCIe 4.0 x4 Hot Swap SSD,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/nvme/4XB7A38197,4XB7A38197,General-purpose yet high-performance NVMe PCIe SSDs,"Engineered for greater performance and endurance in a cost-effective design, and to support a broader set of workloads",https://lenovopress.com/lp1300,View specifications on Lenovo Press,"$3,299.00",save $989.70,30% off,"$2,309.30",$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NzU1MjJ8aW1hZ2UvcG5nfGg4MC9oOTIvMTE3MzQ2Mjc4MTEzNTgucG5nfDMxYzNlNDkyZDY0ZmVmZjExYTViYTQ4MDFjMTI0ZmEyNmNhODUyMjI1MTJkMzBjZmU4OWUyZTc4NjlmZjc3NTY/thinksystem-u-2-toshiba-cm5-v-1-6tb-mainstream-nvme-pcie-3-0-x4-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NzU1MjJ8aW1hZ2UvcG5nfGg4MC9oOTIvMTE3MzQ2Mjc4MTEzNTgucG5nfDMxYzNlNDkyZDY0ZmVmZjExYTViYTQ4MDFjMTI0ZmEyNmNhODUyMjI1MTJkMzBjZmU4OWUyZTc4NjlmZjc3NTY/thinksystem-u-2-toshiba-cm5-v-1-6tb-mainstream-nvme-pcie-3-0-x4-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,ThinkSystem U.2 Toshiba CM5-V 1.6TB Mainstream NVMe PCIe 3.0 x4 Hot Swap SSD,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/nvme/4XB7A08517,4XB7A08517,"Advanced data center SSDs optimized for mixed read-write performance, endurance, and strong data protection for Lenovo servers","Engineered for greater performance and endurance in a cost-effective design, and to support a broader set of workloads",https://lenovopress.com/lp0938,View specifications on Lenovo Press,"$3,449.00","save $1,034.70",30% off,"$2,414.30",$72,"Suggested uses: Business Intelligence, OLTP, Software Defined Storage, and Virtualization",...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/nvme/4XB7A08517
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NzEzMzh8aW1hZ2UvcG5nfGg5ZS9oMDMvMTE3MzQ2MjU5NzYzNTAucG5nfGE2OWJiNGUzNmZlNDQwZDdmZDIyMmRjYWUyMTdmZGIwMjg2MTExZWZhNjc0NzU5NTdiZTFmNTU1YmE5ZGRiNTY/thinksystem-2-5-intel-s4610-3-84tb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NzEzMzh8aW1hZ2UvcG5nfGg5ZS9oMDMvMTE3MzQ2MjU5NzYzNTAucG5nfGE2OWJiNGUzNmZlNDQwZDdmZDIyMmRjYWUyMTdmZGIwMjg2MTExZWZhNjc0NzU5NTdiZTFmNTU1YmE5ZGRiNTY/thinksystem-2-5-intel-s4610-3-84tb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 2.5"" Intel S4610 3.84TB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13637,4XB7A13637,Mainstream SATA solid-state drives (SSDs) for Lenovo servers,"Advanced data center SSDs optimized for mixed read-write performance, endurance and strong data protection",https://lenovopress.com/lp0925,View specifications on Lenovo Press,"$3,579.00","save $1,073.70",30% off,"$2,505.30",$75,Offers improved performance and lower latency,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8Njg3MzZ8aW1hZ2UvcG5nfGhiNS9oODAvMTE4MjE2NTI5MzQ2ODYucG5nfDA4YzQ3MmY3MWFlZDEwNDQxYTNiYjZkYTM2MDY5MmYxZjcyYTYzNjBjODAyYTlkMTU4NjNiYTgyMDJlMmQ4YWQ/thinksystem-3-5-intel-s4610-3-84tb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8Njg3MzZ8aW1hZ2UvcG5nfGhiNS9oODAvMTE4MjE2NTI5MzQ2ODYucG5nfDA4YzQ3MmY3MWFlZDEwNDQxYTNiYjZkYTM2MDY5MmYxZjcyYTYzNjBjODAyYTlkMTU4NjNiYTgyMDJlMmQ4YWQ/thinksystem-3-5-intel-s4610-3-84tb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" Intel S4610 3.84TB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13643,4XB7A13643,Mainstream SATA solid-state drives (SSDs) for Lenovo servers,"Advanced data center SSDs optimized for mixed read-write performance, endurance and strong data protection",https://lenovopress.com/lp0925,View specifications on Lenovo Press,"$3,579.00","save $1,073.70",30% off,"$2,505.30",$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGgzMS9oNmYvMTE4MjE2NTI3MzgwNzgucG5nfGJlMzVlOTQ0N2MxODBmZDUyODU5ODMzYjI0YTdiM2RkZDY4YWYzZDZmYjAyZGEyMWViM2FhMzAxZGFjOWQ3ZjQ/thinksystem-3-5-5300-7-68tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGgzMS9oNmYvMTE4MjE2NTI3MzgwNzgucG5nfGJlMzVlOTQ0N2MxODBmZDUyODU5ODMzYjI0YTdiM2RkZDY4YWYzZDZmYjAyZGEyMWViM2FhMzAxZGFjOWQ3ZjQ/thinksystem-3-5-5300-7-68tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" 5300 7.68TB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17086,4XB7A17086,New SSDs for ThinkSystem servers,Drives use Micron 96-layer 3D NAND flash memory technology with a SATA 6Gbps interface,https://lenovopress.com/lp1253,View specifications on Lenovo Press,"$4,119.00","save $1,235.70",30% off,"$2,883.30",$0,"Provides an affordable solution for read-intensive applications such as boot, web servers, lower data rate operational databases and analytics",...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17086
