web-scraper-order,web-scraper-start-url,catagory,catagory-href,name
1632252777-1152,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Business Desktop ProDesk 400 G5 Desktop Computer - Intel Core i5 9th Gen i5-9...4.8 out of 5 stars. 4 reviews
1632252777-952,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Elite 8200 Refurbished Desktop PC, Intel® Core™ i5, 8GB Memory, 256GB Solid S..."
1632252777-818,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 600G3 Mini Refurbished Desktop PC, Intel® Core™ i7, 16GB Memory, 512G...0.0 out of 5 stars."
1632252777-940,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800 G1 SFF Refurbished Desktop PC, Intel® Core™ i3, 8GB Memory, 500..."
1632252777-1159,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z8 G4 Workstation - Intel Xeon Silver Hexadeca-core 16 Core 4216 2.10 GHz - 1...0.0 out of 5 stars.
1632251324-191,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP P244 23.8"" Full HD LED LCD Monitor, 5QG35A8"
1632252777-1158,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 600 G3-Mini Refurbished Desktop PC, Intel® Core™ i7, 16GB Memory, 512...0.0 out of 5 stars."
1632252777-1150,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Elite 8200 Refurbished Desktop PC, 2nd Gen Intel® Core™ i7, 8GB Memory, 500GB...0.0 out of 5 stars."
1632252777-896,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z8 G4 Workstation - 1 x Intel Xeon Silver Deca-core (10 Core) 4114 2.20 GHz -...
1632251324-183,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP 23.8"" Full HD LCD Monitor, P24h"
1632252777-1072,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP 24-f0000 24-f0020 All-In-One PC, 23.8"" Full HD Screen, AMD A9, 8 GB Memory, 1...5.0 out of 5 stars. 3 reviews"
1632252777-1161,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z4 G4 Workstation - 1 x Intel Xeon Quad-core (4 Core) W-2225 4.10 GHz - 16 GB...
1632252830-1272,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook 840 G3 Refurbished Laptop, 14"" Screen, Intel® Core™ i5, 8GB Memory,...0.0 out of 5 stars."
1632252777-973,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Sprout Pro G2 All-in-One Computer - Intel Core i7 7th Gen i7-7700T 2.90 GHz -...
1632252830-1241,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP ProBook 650 G2 Refurbished Laptop, 15.6"" Screen, Intel® Core™ i5, 8GB Memory,...0.0 out of 5 stars."
1632252777-1095,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 705 G4 Mini Desktop PC, Ryzen 5 PRO 2400GE, 8GB Memory, 256GB Solid..."
1632252777-1145,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 Mini G4 Workstation - 1 x Core i5 i5-9500 - 8 GB RAM - 256 GB SSD - Mini P...
1632252777-976,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800 G1 Mini Refurbished Desktop PC, Intel® Core™ i3, 8GB Memory, 12..."
1632252777-1120,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP OMEN X 900-290 Desktop PC, 7th Gen Intel® Core™ i9, 64GB Memory, 2TB Hard Dri...4.0 out of 5 stars. 1 review"
1632252830-1265,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP ProBook x360 435 G7 13.3"" Touchscreen 2 in 1 Notebook - Full HD - 1920 x 1080..."
1632252777-873,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Chromebox Enterprise G2 Chromebox - Intel Celeron 3867U 1.80 GHz - 4 GB RAM D...
1632252777-1102,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800 G1 SFF Refurbished Desktop PC, Intel® Core™ i3, 8GB Memory, 120...5.0 out of 5 stars. 1 review"
1632252830-1235,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook x360 1040 G7 14"" Touchscreen 2 in 1 Notebook - Full HD - Intel Core...0.0 out of 5 stars."
1632252777-1153,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 705 G1 Refurbished Desktop PC, AMD A6, 8GB Memory, 1TB Hard Drive, ...0.0 out of 5 stars."
1632252777-750,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 600 G1 Refurbished Desktop PC, 4th Gen Intel® Core™ i3, 8GB Memory, 2...0.0 out of 5 stars."
1632252777-1007,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 600G3 Refurbished Desktop PC, Intel® Core™ i5, 32GB Memory, 1TB Solid...0.0 out of 5 stars."
1632252777-1001,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 400 G1 Refurbished Desktop PC, Intel® Core™ i3, 8GB Memory, 500GB Har...0.0 out of 5 stars."
1632252777-1085,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 400 G1 Refurbished Desktop PC, Intel® Core™ i7, 8GB Memory, 240GB Sol...0.0 out of 5 stars."
1632251324-104,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP P24 G4 23.8"" Full HD LCD Monitor - 16:9 - 24"" Class - In-plane Switching (IPS..."
1632252777-786,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Elite 8300 SFF Refurbished Desktop PC, Intel® Core™ i5, 8GB Memory, 2TB Hard ..."
1632252777-772,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Compaq Elite 8300 Refurbished Desktop PC, Intel® Core™ i5, 8GB Memory, 500GB ..."
1632252777-1033,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z6 G4 Workstation - Intel Xeon Silver Hexadeca-core 16 Core 4216 2.10 GHz - 1...0.0 out of 5 stars.
1632251324-158,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP E24t G4 - E-Series - LED monitor - 24"" (23.8"" viewable) - touchscreen - 1920 ..."
1632252777-842,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 600G2 SFF Refurbished Desktop PC, Intel® Core™ i7, 16GB Memory, 512GB..."
1632252777-1126,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Slimline Desktop Tower PC, Intel® Pentium®, 4GB Memory, 1TB Hard Drive, Windo...4.2 out of 5 stars. 119 reviews"
1632252830-1232,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP Pavilion x360 Convertible Refurbished Laptop, 14"" Screen, Intel® Core™ i5, 8G...0.0 out of 5 stars."
1632252777-785,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 705 G2 Refurbished Mini Desktop PC, AMD A10, 16GB Memory, 480GB Sol..."
1632252777-944,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Pavilion 24-xa0000 24-xa0040 All-In-One PC, 23.8"" Full HD Touch Screen, Intel..."
1632252777-794,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z6 G4 Workstation - Intel Xeon Silver Dodeca-core 12 Core 4214 2.20 GHz - 16 ...
1632252777-1123,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800G1 Refurbished Desktop PC, 4th Gen Intel® Core™ i5, 16GB Memory,...0.0 out of 5 stars."
1632252830-1281,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP 15-gw0022od Laptop, 15.6"" Screen, AMD Ryzen 3, 8GB Memory, 1TB Hard Drive, Wi...4.6 out of 5 stars. 39 reviews"
1632252777-1129,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Z240 Workstation Refurbished Desktop PC, Intel® Core™ i5, 8GB Memory, 500GB H...0.0 out of 5 stars."
1632252777-1010,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,Line HP ProOne 600 G6 - All-in-one - Core 10500 / 3.1 GHz - RAM 8 GB - SSD 512 G...0.0 out of 5 stars.
1632252830-1256,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook 9480m Refurbished Laptop, 15.6"" Screen, Intel® Core™ i5, 8GB Memory...1.0 out of 5 stars. 2 reviews"
1632252830-1236,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook 840 G3 Refurbished Ultrabook Laptop, 14"" Screen, Intel® Core™ i7, 1...0.0 out of 5 stars."
1632252777-874,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z4 G4 Workstation - 1 x Core X-Series i7-9800X - 16 GB RAM - 256 GB SSD - Min...
1632252777-1169,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 400 G1 Refurbished Desktop PC, 4th Gen Intel® Core™ i5, 8GB Memory,...4.7 out of 5 stars. 3 reviews"
1632252777-1130,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteDesk 705 G4 Desktop Computer - AMD A-Series 7th Gen A6-9500E 3 GHz - 8 G...0.0 out of 5 stars.
1632252777-758,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Compaq 8200 Elite Refurbished Desktop PC, Intel® Core™ i3, 8GB Memory, 1TB Ha..."
1632252777-774,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Elite Slice G2 Desktop Computer - Intel Core i5 7th Gen i5-7500T Quad-core (4...
1632252830-1254,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook 840 G3 Refurbished Laptop, 14"" Screen, 6th Gen Intel® Core™ i7, 8GB...5.0 out of 5 stars. 1 review"
1632252777-1117,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Compaq Elite 8300 Refurbished Desktop PC, Intel® Core™ i5, 4GB Memory, 320GB ..."
1632252777-922,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Workstation Z240 Refurbished Desktop PC, Intel® Core™ i5, 8GB Memory, 256GB S..."
1632252777-995,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z4 G4 Workstation - 1 x Intel Core X-Series Deca-core 10 Core i9-10900X 10th ...
1632252777-1096,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Business Desktop ProOne 600 G5 All-in-One Computer - Intel Core i5 9th Gen i5...
1632252777-909,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP OMEN 880-020 Desktop PC, AMD Ryzen™ 5 1400, 8GB Memory, 1TB Hard Drive/256GB ..."
1632252777-957,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z8 G4 Workstation - 1 x Intel Xeon Silver Octa-core (8 Core) 4108 1.80 GHz - ...0.0 out of 5 stars.
1632252777-872,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 G5 Workstation - 1 x Intel Core i7 -  i7-10700 10th Gen 3.10 GHz - 16 GB R...
1632252777-875,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z6 G4 Workstation - Xeon Silver 4214 - 16 GB RAM - 256 GB SSD - Tower - Black...
1632252777-1133,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 G5 Workstation - 1 x Intel Core i7 (8 Core) i7-10700 10th Gen 2.90 GHz - 3...0.0 out of 5 stars.
1632252777-1168,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 G5 Workstation - 1 x Intel Xeon -  W-1270 3.40 GHz - 16 GB RAM - 1 TB HDD ...0.0 out of 5 stars.
1632252777-1179,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 Mini G4 Workstation - 1 x Core i5 i5-8500 - 8 GB RAM - 1 TB HDD - Mini PC ...0.0 out of 5 stars.
1632252830-1195,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP 15-dy2125od Laptop, Mouse and Sleeve Bundle, 15.6"" Screen, Intel® Core™ i5, 8...4.6 out of 5 stars. 9 reviews"
1632252830-1290,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP ProBook 640 G2 Refurbished Laptop, 14"" Screen, 6th Gen Intel® Core™ i5, 8GB M..."
1632251324-135,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP P22h G4 21.5"" Full HD LCD Monitor - 16:9 - 22"" Class - In-plane Switching (IP..."
1632251324-164,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Business Z24n G2 24"" WUXGA LED LCD Monitor - 16:10 - Black - 1920 x 1200 - 16..."
1632252830-1248,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook x360 1040 G6 14"" Touchscreen 2 in 1 Notebook - Full HD - Intel Core...0.0 out of 5 stars."
1632252830-1203,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP ZBOOK 15 G3 Laptop, 15.6"" Screen, Intel® Core™ i7, 16GB Memory, 256GB Solid S...3.0 out of 5 stars. 2 reviews"
1632252777-799,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Pro 6300 SFF Refurbished Desktop PC, Intel® Core™ i5, 8GB Memory, 120GB Solid..."
1632252830-1218,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook 840 G3 Refurbished Ultrabook Laptop, 14"" Screen, Intel® Core™ i5, 1..."
1632251324-151,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Envy 34c 34"" QHD LED Curved Monitor With Speakers"
1632252777-773,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP 22-dd0016 All-in-One Desktop PC, 21.5"" Screen, AMD Athlon™ Silver, 4GB Memory..."
1632251324-121,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Business E243m 23.8"" Full HD LED LCD Monitor - 16:9 - Silver, Black - 1920 x ..."
1632252830-1208,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP Elitebook FOLIO 1040 G3 Refurbished Ultrabook Laptop, 14"" Screen, Intel® Core...0.0 out of 5 stars."
1632251324-181,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP E24u G4 - E-Series - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD..."
1632252777-791,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z6 G4 Workstation - Intel Xeon Silver Dodeca-core (12 Core) 4214 2.20 GHz - 3...
1632252830-1221,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP Probook 645 G1 Refurbished Laptop, 14"" Screen, AMD A8, 8GB Memory, 128GB Soli..."
1632252777-766,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 400G3 Refurbished Desktop PC, Intel® Core™ i5, 16GB Memory, 256GB Sol..."
1632252777-1093,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z6 G4 Workstation - 1 x Intel Xeon Silver Deca-core (10 Core) 4114 2.20 GHz -...
1632252830-1206,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP 14-fq0015od Laptop, 14"" Screen, AMD 3020e, 4GB Memory, 64GB eMMC, Windows® 10...2.0 out of 5 stars. 1 review"
1632251324-107,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP E24 G4 23.8"" Full HD LCD Monitor - 16:9 - Black - 24"" Class - In-plane Switch..."
1632252777-1141,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP 24-f1000 24-f1060 All-In-One PC, 23.8"" Full HD Touch Screen, AMD A5, 8 GB Mem..."
1632252777-1071,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800 G2 Tower Refurbished Desktop PC, Intel® Core™ i5, 16GB Memory, ...0.0 out of 5 stars."
1632252777-868,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800 G1 Mini Refurbished Desktop PC, Intel® Core™ i5, 8GB Memory, 24..."
1632252777-994,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Envy 20-c000 All-In-One PC, 19.5"" Screen, Intel® Celeron®, 4GB Memory, 1TB Ha..."
1632251324-185,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Z27k G3 - LED monitor - 27"" (27"" viewable) - 3840 x 2160 4K @ 60 Hz - IPS - 3..."
1632252777-1103,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Business Desktop ProDesk 400 G6 Desktop Computer - Intel Core i5 10th Gen i5-...3.0 out of 5 stars. 2 reviews
1632252777-781,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Pavilion Wave 600-a010 - MT - Core i5 6400T / 2.2 GHz - RAM 8 GB - SSD 128 GB...
1632252777-809,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Pavilion 790-0020 Desktop PC, 8th Gen Intel® Core™ i5, 8GB Memory, 256GB Soli..."
